Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,lifecycle:transition,description,defectType,phoneType,numberRepairs,defectFixed
445,Repair (Complex),SolverC1,1970-01-11 08:48:00.000,1970-01-11 09:06:00.000,Variant 1,1,complete,Simulated process instance,,,,
445,Inform User,System,1970-01-11 09:02:00.000,1970-01-11 09:02:00.000,Variant 1,1,complete,Simulated process instance,,,,
445,Test Repair,Tester6,1970-01-11 09:06:00.000,1970-01-11 09:15:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
445,Archive Repair,System,1970-01-11 09:22:00.000,1970-01-11 09:22:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
446,Register,System,1970-01-11 05:38:00.000,1970-01-11 05:38:00.000,Variant 37,37,complete,Simulated process instance,,,,
446,Analyze Defect,Tester3,1970-01-11 05:38:00.000,1970-01-11 05:44:00.000,Variant 37,37,complete,Simulated process instance,10,T1,,
446,Inform User,System,1970-01-11 06:03:00.000,1970-01-11 06:03:00.000,Variant 37,37,complete,Simulated process instance,,,,
446,Repair (Complex),SolverC1,1970-01-11 06:03:00.000,1970-01-11 06:21:00.000,Variant 37,37,complete,Simulated process instance,,,,
446,Test Repair,Tester4,1970-01-11 06:21:00.000,1970-01-11 06:26:00.000,Variant 37,37,complete,Simulated process instance,,,0,false
446,Restart Repair,System,1970-01-11 06:36:00.000,1970-01-11 06:36:00.000,Variant 37,37,complete,Simulated process instance,,,,
446,Repair (Complex),SolverC1,1970-01-11 06:36:00.000,1970-01-11 06:47:00.000,Variant 37,37,complete,Simulated process instance,,,,
446,Test Repair,Tester4,1970-01-11 06:47:00.000,1970-01-11 06:55:00.000,Variant 37,37,complete,Simulated process instance,,,0,false
446,Restart Repair,System,1970-01-11 07:01:00.000,1970-01-11 07:01:00.000,Variant 37,37,complete,Simulated process instance,,,,
446,Repair (Complex),SolverC3,1970-01-11 07:01:00.000,1970-01-11 07:51:00.000,Variant 37,37,complete,Simulated process instance,,,,
446,Test Repair,Tester4,1970-01-11 07:51:00.000,1970-01-11 07:58:00.000,Variant 37,37,complete,Simulated process instance,,,0,true
446,Archive Repair,System,1970-01-11 08:06:00.000,1970-01-11 08:06:00.000,Variant 37,37,complete,Simulated process instance,,,0,true
447,Register,System,1970-01-10 23:43:00.000,1970-01-10 23:43:00.000,Variant 2,2,complete,Simulated process instance,,,,
447,Analyze Defect,Tester3,1970-01-10 23:43:00.000,1970-01-10 23:50:00.000,Variant 2,2,complete,Simulated process instance,10,T2,,
447,Repair (Complex),SolverC1,1970-01-11 00:06:00.000,1970-01-11 00:18:00.000,Variant 2,2,complete,Simulated process instance,,,,
447,Test Repair,Tester2,1970-01-11 00:18:00.000,1970-01-11 00:26:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
447,Inform User,System,1970-01-11 00:30:00.000,1970-01-11 00:30:00.000,Variant 2,2,complete,Simulated process instance,,,,
447,Archive Repair,System,1970-01-11 00:34:00.000,1970-01-11 00:34:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
448,Register,System,1970-01-10 21:30:00.000,1970-01-10 21:30:00.000,Variant 5,5,complete,Simulated process instance,,,,
448,Analyze Defect,Tester6,1970-01-10 21:30:00.000,1970-01-10 21:37:00.000,Variant 5,5,complete,Simulated process instance,2,T1,,
448,Repair (Simple),SolverS3,1970-01-10 22:05:00.000,1970-01-10 22:25:00.000,Variant 5,5,complete,Simulated process instance,,,,
448,Inform User,System,1970-01-10 22:11:00.000,1970-01-10 22:11:00.000,Variant 5,5,complete,Simulated process instance,,,,
448,Test Repair,Tester3,1970-01-10 22:25:00.000,1970-01-10 22:33:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
448,Archive Repair,System,1970-01-10 22:39:00.000,1970-01-10 22:39:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
449,Register,System,1970-01-10 22:23:00.000,1970-01-10 22:23:00.000,Variant 4,4,complete,Simulated process instance,,,,
449,Analyze Defect,Tester1,1970-01-10 22:23:00.000,1970-01-10 22:28:00.000,Variant 4,4,complete,Simulated process instance,8,T2,,
449,Inform User,System,1970-01-10 22:52:00.000,1970-01-10 22:52:00.000,Variant 4,4,complete,Simulated process instance,,,,
449,Repair (Complex),SolverC1,1970-01-10 22:55:00.000,1970-01-10 23:09:00.000,Variant 4,4,complete,Simulated process instance,,,,
449,Test Repair,Tester3,1970-01-10 23:09:00.000,1970-01-10 23:16:00.000,Variant 4,4,complete,Simulated process instance,,,0,true
449,Archive Repair,System,1970-01-10 23:22:00.000,1970-01-10 23:22:00.000,Variant 4,4,complete,Simulated process instance,,,0,true
45,Register,System,1970-01-02 19:36:00.000,1970-01-02 19:36:00.000,Variant 15,15,complete,Simulated process instance,,,,
45,Analyze Defect,Tester3,1970-01-02 19:36:00.000,1970-01-02 19:45:00.000,Variant 15,15,complete,Simulated process instance,9,T2,,
45,Repair (Complex),SolverC2,1970-01-02 20:01:00.000,1970-01-02 20:14:00.000,Variant 15,15,complete,Simulated process instance,,,,
45,Inform User,System,1970-01-02 20:08:00.000,1970-01-02 20:08:00.000,Variant 15,15,complete,Simulated process instance,,,,
45,Test Repair,Tester3,1970-01-02 20:14:00.000,1970-01-02 20:22:00.000,Variant 15,15,complete,Simulated process instance,,,0,false
45,Restart Repair,System,1970-01-02 20:31:00.000,1970-01-02 20:31:00.000,Variant 15,15,complete,Simulated process instance,,,,
45,Repair (Complex),SolverC2,1970-01-02 20:31:00.000,1970-01-02 20:44:00.000,Variant 15,15,complete,Simulated process instance,,,,
45,Test Repair,Tester5,1970-01-02 20:44:00.000,1970-01-02 20:51:00.000,Variant 15,15,complete,Simulated process instance,,,0,true
45,Archive Repair,System,1970-01-02 20:59:00.000,1970-01-02 20:59:00.000,Variant 15,15,complete,Simulated process instance,,,0,true
450,Register,System,1970-01-10 08:02:00.000,1970-01-10 08:02:00.000,Variant 1,1,complete,Simulated process instance,,,,
450,Analyze Defect,Tester3,1970-01-10 08:02:00.000,1970-01-10 08:07:00.000,Variant 1,1,complete,Simulated process instance,8,T2,,
450,Repair (Complex),SolverC3,1970-01-10 08:22:00.000,1970-01-10 09:04:00.000,Variant 1,1,complete,Simulated process instance,,,,
450,Inform User,System,1970-01-10 08:27:00.000,1970-01-10 08:27:00.000,Variant 1,1,complete,Simulated process instance,,,,
450,Test Repair,Tester6,1970-01-10 09:04:00.000,1970-01-10 09:14:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
450,Archive Repair,System,1970-01-10 09:24:00.000,1970-01-10 09:24:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
451,Register,System,1970-01-11 21:45:00.000,1970-01-11 21:45:00.000,Variant 2,2,complete,Simulated process instance,,,,
451,Analyze Defect,Tester4,1970-01-11 21:45:00.000,1970-01-11 21:51:00.000,Variant 2,2,complete,Simulated process instance,7,T2,,
451,Repair (Complex),SolverC1,1970-01-11 22:02:00.000,1970-01-11 22:13:00.000,Variant 2,2,complete,Simulated process instance,,,,
451,Test Repair,Tester6,1970-01-11 22:13:00.000,1970-01-11 22:20:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
451,Inform User,System,1970-01-11 22:19:00.000,1970-01-11 22:19:00.000,Variant 2,2,complete,Simulated process instance,,,,
451,Archive Repair,System,1970-01-11 22:25:00.000,1970-01-11 22:25:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
452,Register,System,1970-01-11 22:46:00.000,1970-01-11 22:46:00.000,Variant 5,5,complete,Simulated process instance,,,,
452,Analyze Defect,Tester4,1970-01-11 22:46:00.000,1970-01-11 22:52:00.000,Variant 5,5,complete,Simulated process instance,1,T1,,
452,Repair (Simple),SolverS3,1970-01-11 23:13:00.000,1970-01-11 23:25:00.000,Variant 5,5,complete,Simulated process instance,,,,
452,Inform User,System,1970-01-11 23:17:00.000,1970-01-11 23:17:00.000,Variant 5,5,complete,Simulated process instance,,,,
452,Test Repair,Tester6,1970-01-11 23:25:00.000,1970-01-11 23:34:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
452,Archive Repair,System,1970-01-11 23:44:00.000,1970-01-11 23:44:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
453,Register,System,1970-01-10 18:55:00.000,1970-01-10 18:55:00.000,Variant 3,3,complete,Simulated process instance,,,,
453,Analyze Defect,Tester6,1970-01-10 18:55:00.000,1970-01-10 19:01:00.000,Variant 3,3,complete,Simulated process instance,6,T3,,
453,Repair (Simple),SolverS3,1970-01-10 19:27:00.000,1970-01-10 19:46:00.000,Variant 3,3,complete,Simulated process instance,,,,
453,Test Repair,Tester3,1970-01-10 19:46:00.000,1970-01-10 19:53:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
453,Inform User,System,1970-01-10 19:48:00.000,1970-01-10 19:48:00.000,Variant 3,3,complete,Simulated process instance,,,,
453,Archive Repair,System,1970-01-10 20:00:00.000,1970-01-10 20:00:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
454,Register,System,1970-01-11 08:00:00.000,1970-01-11 08:00:00.000,Variant 1,1,complete,Simulated process instance,,,,
454,Analyze Defect,Tester4,1970-01-11 08:00:00.000,1970-01-11 08:07:00.000,Variant 1,1,complete,Simulated process instance,7,T3,,
454,Repair (Complex),SolverC1,1970-01-11 08:35:00.000,1970-01-11 08:47:00.000,Variant 1,1,complete,Simulated process instance,,,,
454,Inform User,System,1970-01-11 08:40:00.000,1970-01-11 08:40:00.000,Variant 1,1,complete,Simulated process instance,,,,
454,Test Repair,Tester1,1970-01-11 08:47:00.000,1970-01-11 08:57:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
454,Archive Repair,System,1970-01-11 09:03:00.000,1970-01-11 09:03:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
455,Register,System,1970-01-10 20:27:00.000,1970-01-10 20:27:00.000,Variant 16,16,complete,Simulated process instance,,,,
455,Analyze Defect,Tester2,1970-01-10 20:27:00.000,1970-01-10 20:37:00.000,Variant 16,16,complete,Simulated process instance,3,T1,,
455,Repair (Simple),SolverS2,1970-01-10 21:04:00.000,1970-01-10 21:15:00.000,Variant 16,16,complete,Simulated process instance,,,,
455,Inform User,System,1970-01-10 21:05:00.000,1970-01-10 21:05:00.000,Variant 16,16,complete,Simulated process instance,,,,
455,Test Repair,Tester5,1970-01-10 21:15:00.000,1970-01-10 21:20:00.000,Variant 16,16,complete,Simulated process instance,,,1,false
455,Restart Repair,System,1970-01-10 21:29:00.000,1970-01-10 21:29:00.000,Variant 16,16,complete,Simulated process instance,,,,
455,Repair (Simple),SolverS2,1970-01-10 21:29:00.000,1970-01-10 21:41:00.000,Variant 16,16,complete,Simulated process instance,,,,
455,Test Repair,Tester4,1970-01-10 21:41:00.000,1970-01-10 21:47:00.000,Variant 16,16,complete,Simulated process instance,,,2,false
455,Restart Repair,System,1970-01-10 21:57:00.000,1970-01-10 21:57:00.000,Variant 16,16,complete,Simulated process instance,,,,
455,Repair (Simple),SolverS1,1970-01-10 21:57:00.000,1970-01-10 22:02:00.000,Variant 16,16,complete,Simulated process instance,,,,
455,Test Repair,Tester1,1970-01-10 22:02:00.000,1970-01-10 22:12:00.000,Variant 16,16,complete,Simulated process instance,,,3,false
455,Archive Repair,System,1970-01-10 22:18:00.000,1970-01-10 22:18:00.000,Variant 16,16,complete,Simulated process instance,,,3,false
456,Register,System,1970-01-10 15:22:00.000,1970-01-10 15:22:00.000,Variant 1,1,complete,Simulated process instance,,,,
456,Analyze Defect,Tester1,1970-01-10 15:22:00.000,1970-01-10 15:32:00.000,Variant 1,1,complete,Simulated process instance,7,T2,,
456,Repair (Complex),SolverC2,1970-01-10 15:58:00.000,1970-01-10 16:14:00.000,Variant 1,1,complete,Simulated process instance,,,,
456,Inform User,System,1970-01-10 16:03:00.000,1970-01-10 16:03:00.000,Variant 1,1,complete,Simulated process instance,,,,
456,Test Repair,Tester1,1970-01-10 16:14:00.000,1970-01-10 16:22:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
456,Archive Repair,System,1970-01-10 16:29:00.000,1970-01-10 16:29:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
457,Register,System,1970-01-11 22:51:00.000,1970-01-11 22:51:00.000,Variant 2,2,complete,Simulated process instance,,,,
457,Analyze Defect,Tester1,1970-01-11 22:51:00.000,1970-01-11 22:56:00.000,Variant 2,2,complete,Simulated process instance,7,T3,,
457,Repair (Complex),SolverC1,1970-01-11 22:57:00.000,1970-01-11 23:08:00.000,Variant 2,2,complete,Simulated process instance,,,,
457,Test Repair,Tester3,1970-01-11 23:08:00.000,1970-01-11 23:14:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
457,Inform User,System,1970-01-11 23:38:00.000,1970-01-11 23:38:00.000,Variant 2,2,complete,Simulated process instance,,,,
457,Archive Repair,System,1970-01-11 23:38:00.000,1970-01-11 23:38:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
458,Register,System,1970-01-10 20:51:00.000,1970-01-10 20:51:00.000,Variant 1,1,complete,Simulated process instance,,,,
458,Analyze Defect,Tester3,1970-01-10 20:51:00.000,1970-01-10 20:57:00.000,Variant 1,1,complete,Simulated process instance,10,T2,,
458,Repair (Complex),SolverC3,1970-01-10 21:13:00.000,1970-01-10 21:56:00.000,Variant 1,1,complete,Simulated process instance,,,,
458,Inform User,System,1970-01-10 21:30:00.000,1970-01-10 21:30:00.000,Variant 1,1,complete,Simulated process instance,,,,
458,Test Repair,Tester5,1970-01-10 21:56:00.000,1970-01-10 22:01:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
458,Archive Repair,System,1970-01-10 22:06:00.000,1970-01-10 22:06:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
459,Register,System,1970-01-11 11:42:00.000,1970-01-11 11:42:00.000,Variant 8,8,complete,Simulated process instance,,,,
459,Analyze Defect,Tester1,1970-01-11 11:42:00.000,1970-01-11 11:49:00.000,Variant 8,8,complete,Simulated process instance,1,T3,,
459,Repair (Simple),SolverS1,1970-01-11 12:05:00.000,1970-01-11 12:10:00.000,Variant 8,8,complete,Simulated process instance,,,,
459,Test Repair,Tester5,1970-01-11 12:10:00.000,1970-01-11 12:18:00.000,Variant 8,8,complete,Simulated process instance,,,1,false
459,Restart Repair,System,1970-01-11 12:25:00.000,1970-01-11 12:25:00.000,Variant 8,8,complete,Simulated process instance,,,,
459,Repair (Simple),SolverS3,1970-01-11 12:25:00.000,1970-01-11 12:40:00.000,Variant 8,8,complete,Simulated process instance,,,,
459,Inform User,System,1970-01-11 12:30:00.000,1970-01-11 12:30:00.000,Variant 8,8,complete,Simulated process instance,,,,
459,Test Repair,Tester2,1970-01-11 12:40:00.000,1970-01-11 12:50:00.000,Variant 8,8,complete,Simulated process instance,,,2,true
459,Archive Repair,System,1970-01-11 12:59:00.000,1970-01-11 12:59:00.000,Variant 8,8,complete,Simulated process instance,,,2,true
46,Register,System,1970-01-03 05:22:00.000,1970-01-03 05:22:00.000,Variant 2,2,complete,Simulated process instance,,,,
46,Analyze Defect,Tester4,1970-01-03 05:22:00.000,1970-01-03 05:31:00.000,Variant 2,2,complete,Simulated process instance,9,T1,,
46,Repair (Complex),SolverC1,1970-01-03 05:37:00.000,1970-01-03 05:47:00.000,Variant 2,2,complete,Simulated process instance,,,,
46,Test Repair,Tester6,1970-01-03 05:47:00.000,1970-01-03 05:53:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
46,Inform User,System,1970-01-03 06:00:00.000,1970-01-03 06:00:00.000,Variant 2,2,complete,Simulated process instance,,,,
46,Archive Repair,System,1970-01-03 06:02:00.000,1970-01-03 06:02:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
460,Register,System,1970-01-10 18:58:00.000,1970-01-10 18:58:00.000,Variant 2,2,complete,Simulated process instance,,,,
460,Analyze Defect,Tester3,1970-01-10 18:58:00.000,1970-01-10 19:04:00.000,Variant 2,2,complete,Simulated process instance,7,T2,,
460,Repair (Complex),SolverC2,1970-01-10 19:24:00.000,1970-01-10 19:35:00.000,Variant 2,2,complete,Simulated process instance,,,,
460,Test Repair,Tester1,1970-01-10 19:35:00.000,1970-01-10 19:42:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
460,Inform User,System,1970-01-10 19:51:00.000,1970-01-10 19:51:00.000,Variant 2,2,complete,Simulated process instance,,,,
460,Archive Repair,System,1970-01-10 19:51:00.000,1970-01-10 19:51:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
461,Register,System,1970-01-11 18:18:00.000,1970-01-11 18:18:00.000,Variant 7,7,complete,Simulated process instance,,,,
461,Analyze Defect,Tester5,1970-01-11 18:18:00.000,1970-01-11 18:23:00.000,Variant 7,7,complete,Simulated process instance,1,T3,,
461,Repair (Simple),SolverS1,1970-01-11 18:31:00.000,1970-01-11 18:37:00.000,Variant 7,7,complete,Simulated process instance,,,,
461,Test Repair,Tester3,1970-01-11 18:37:00.000,1970-01-11 18:44:00.000,Variant 7,7,complete,Simulated process instance,,,1,false
461,Inform User,System,1970-01-11 18:39:00.000,1970-01-11 18:39:00.000,Variant 7,7,complete,Simulated process instance,,,,
461,Restart Repair,System,1970-01-11 18:51:00.000,1970-01-11 18:51:00.000,Variant 7,7,complete,Simulated process instance,,,,
461,Repair (Simple),SolverS2,1970-01-11 18:51:00.000,1970-01-11 18:56:00.000,Variant 7,7,complete,Simulated process instance,,,,
461,Test Repair,Tester2,1970-01-11 18:56:00.000,1970-01-11 19:01:00.000,Variant 7,7,complete,Simulated process instance,,,2,true
461,Archive Repair,System,1970-01-11 19:11:00.000,1970-01-11 19:11:00.000,Variant 7,7,complete,Simulated process instance,,,2,true
462,Register,System,1970-01-10 19:43:00.000,1970-01-10 19:43:00.000,Variant 14,14,complete,Simulated process instance,,,,
462,Analyze Defect,Tester5,1970-01-10 19:43:00.000,1970-01-10 19:53:00.000,Variant 14,14,complete,Simulated process instance,4,T2,,
462,Repair (Simple),SolverS1,1970-01-10 20:01:00.000,1970-01-10 20:08:00.000,Variant 14,14,complete,Simulated process instance,,,,
462,Test Repair,Tester1,1970-01-10 20:08:00.000,1970-01-10 20:16:00.000,Variant 14,14,complete,Simulated process instance,,,1,false
462,Restart Repair,System,1970-01-10 20:21:00.000,1970-01-10 20:21:00.000,Variant 14,14,complete,Simulated process instance,,,,
462,Repair (Simple),SolverS1,1970-01-10 20:21:00.000,1970-01-10 20:27:00.000,Variant 14,14,complete,Simulated process instance,,,,
462,Test Repair,Tester3,1970-01-10 20:27:00.000,1970-01-10 20:35:00.000,Variant 14,14,complete,Simulated process instance,,,2,false
462,Inform User,System,1970-01-10 20:28:00.000,1970-01-10 20:28:00.000,Variant 14,14,complete,Simulated process instance,,,,
462,Restart Repair,System,1970-01-10 20:42:00.000,1970-01-10 20:42:00.000,Variant 14,14,complete,Simulated process instance,,,,
462,Repair (Simple),SolverS1,1970-01-10 20:42:00.000,1970-01-10 20:49:00.000,Variant 14,14,complete,Simulated process instance,,,,
